Date,Stock,Close,day_of_month,month,quarter,week,Close_lag_1
2010-11-16,BOVA11.SA,68.28,16.0,11.0,4.0,46.0,69.64
2010-11-17,BOVA11.SA,69.49,17.0,11.0,4.0,46.0,68.28
2010-11-18,BOVA11.SA,70.0,18.0,11.0,4.0,46.0,69.49
2010-11-19,BOVA11.SA,70.3,19.0,11.0,4.0,46.0,70.0
2010-11-22,BOVA11.SA,68.99,22.0,11.0,4.0,47.0,70.3
2010-11-23,BOVA11.SA,67.34,23.0,11.0,4.0,47.0,68.99
2010-11-24,BOVA11.SA,68.99,24.0,11.0,4.0,47.0,67.34
2010-11-25,BOVA11.SA,68.53,25.0,11.0,4.0,47.0,68.99
2010-11-26,BOVA11.SA,67.6,26.0,11.0,4.0,47.0,68.53
2010-11-29,BOVA11.SA,67.33,29.0,11.0,4.0,48.0,67.6
2010-11-30,BOVA11.SA,67.0,30.0,11.0,4.0,48.0,67.33
2010-12-01,BOVA11.SA,68.75,1.0,12.0,4.0,48.0,67.0
2010-12-02,BOVA11.SA,68.77,2.0,12.0,4.0,48.0,68.75
2010-12-03,BOVA11.SA,69.11,3.0,12.0,4.0,48.0,68.77
2010-12-06,BOVA11.SA,68.6,6.0,12.0,4.0,49.0,69.11
2010-12-07,BOVA11.SA,68.8,7.0,12.0,4.0,49.0,68.6
2010-12-08,BOVA11.SA,67.35,8.0,12.0,4.0,49.0,68.8
2010-12-09,BOVA11.SA,67.22,9.0,12.0,4.0,49.0,67.35
2010-12-10,BOVA11.SA,67.89,10.0,12.0,4.0,49.0,67.22
2010-12-13,BOVA11.SA,68.7,13.0,12.0,4.0,50.0,67.89
2010-12-14,BOVA11.SA,68.09,14.0,12.0,4.0,50.0,68.7
2010-12-15,BOVA11.SA,66.9,15.0,12.0,4.0,50.0,68.09
2010-12-16,BOVA11.SA,66.45,16.0,12.0,4.0,50.0,66.9
2010-12-17,BOVA11.SA,67.26,17.0,12.0,4.0,50.0,66.45
2010-12-20,BOVA11.SA,66.7,20.0,12.0,4.0,51.0,67.26
2010-12-21,BOVA11.SA,67.9,21.0,12.0,4.0,51.0,66.7
2010-12-22,BOVA11.SA,67.62,22.0,12.0,4.0,51.0,67.9
2010-12-23,BOVA11.SA,68.0,23.0,12.0,4.0,51.0,67.62
2010-12-27,BOVA11.SA,67.2,27.0,12.0,4.0,52.0,68.0
2010-12-28,BOVA11.SA,67.38,28.0,12.0,4.0,52.0,67.2
2010-12-29,BOVA11.SA,68.35,29.0,12.0,4.0,52.0,67.38
2010-12-30,BOVA11.SA,68.53,30.0,12.0,4.0,52.0,68.35
2011-01-03,BOVA11.SA,69.24,3.0,1.0,1.0,1.0,68.53
2011-01-04,BOVA11.SA,69.7,4.0,1.0,1.0,1.0,69.24
2011-01-05,BOVA11.SA,70.25,5.0,1.0,1.0,1.0,69.7
2011-01-06,BOVA11.SA,69.65,6.0,1.0,1.0,1.0,70.25
2011-01-07,BOVA11.SA,69.33,7.0,1.0,1.0,1.0,69.65
2011-01-10,BOVA11.SA,69.31,10.0,1.0,1.0,2.0,69.33
2011-01-11,BOVA11.SA,69.7,11.0,1.0,1.0,2.0,69.31
2011-01-12,BOVA11.SA,71.0,12.0,1.0,1.0,2.0,69.7
2011-01-13,BOVA11.SA,69.99,13.0,1.0,1.0,2.0,71.0
2011-01-14,BOVA11.SA,70.25,14.0,1.0,1.0,2.0,69.99
2011-01-17,BOVA11.SA,70.04,17.0,1.0,1.0,3.0,70.25
2011-01-18,BOVA11.SA,70.21,18.0,1.0,1.0,3.0,70.04
2011-01-19,BOVA11.SA,69.3,19.0,1.0,1.0,3.0,70.21
2011-01-20,BOVA11.SA,68.75,20.0,1.0,1.0,3.0,69.3
2011-01-21,BOVA11.SA,68.35,21.0,1.0,1.0,3.0,68.75
2011-01-24,BOVA11.SA,68.74,24.0,1.0,1.0,4.0,68.35
2011-01-26,BOVA11.SA,67.95,26.0,1.0,1.0,4.0,68.74
2011-01-27,BOVA11.SA,67.3,27.0,1.0,1.0,4.0,67.95
2011-01-28,BOVA11.SA,65.94,28.0,1.0,1.0,4.0,67.3
2011-01-31,BOVA11.SA,65.78,31.0,1.0,1.0,5.0,65.94
2011-02-01,BOVA11.SA,67.24,1.0,2.0,1.0,5.0,65.78
2011-02-02,BOVA11.SA,65.97,2.0,2.0,1.0,5.0,67.24
2011-02-03,BOVA11.SA,66.05,3.0,2.0,1.0,5.0,65.97
2011-02-04,BOVA11.SA,64.53,4.0,2.0,1.0,5.0,66.05
2011-02-07,BOVA11.SA,64.68,7.0,2.0,1.0,6.0,64.53
2011-02-08,BOVA11.SA,64.85,8.0,2.0,1.0,6.0,64.68
2011-02-09,BOVA11.SA,63.34,9.0,2.0,1.0,6.0,64.85
2011-02-10,BOVA11.SA,63.85,10.0,2.0,1.0,6.0,63.34
2011-02-11,BOVA11.SA,64.91,11.0,2.0,1.0,6.0,63.85
2011-02-14,BOVA11.SA,65.83,14.0,2.0,1.0,7.0,64.91
2011-02-15,BOVA11.SA,65.57,15.0,2.0,1.0,7.0,65.83
2011-02-16,BOVA11.SA,66.55,16.0,2.0,1.0,7.0,65.57
2011-02-17,BOVA11.SA,66.88,17.0,2.0,1.0,7.0,66.55
2011-02-18,BOVA11.SA,67.5,18.0,2.0,1.0,7.0,66.88
2011-02-21,BOVA11.SA,66.55,21.0,2.0,1.0,8.0,67.5
2011-02-22,BOVA11.SA,65.67,22.0,2.0,1.0,8.0,66.55
2011-02-23,BOVA11.SA,66.2,23.0,2.0,1.0,8.0,65.67
2011-02-24,BOVA11.SA,66.34,24.0,2.0,1.0,8.0,66.2
2011-02-25,BOVA11.SA,66.17,25.0,2.0,1.0,8.0,66.34
2011-02-28,BOVA11.SA,66.75,28.0,2.0,1.0,9.0,66.17
2011-03-01,BOVA11.SA,65.75,1.0,3.0,1.0,9.0,66.75
2011-03-02,BOVA11.SA,66.53,2.0,3.0,1.0,9.0,65.75
2011-03-03,BOVA11.SA,67.45,3.0,3.0,1.0,9.0,66.53
2011-03-04,BOVA11.SA,67.47,4.0,3.0,1.0,9.0,67.45
2011-03-09,BOVA11.SA,66.51,9.0,3.0,1.0,10.0,67.47
2011-03-10,BOVA11.SA,65.25,10.0,3.0,1.0,10.0,66.51
2011-03-11,BOVA11.SA,65.93,11.0,3.0,1.0,10.0,65.25
2011-03-14,BOVA11.SA,66.4,14.0,3.0,1.0,11.0,65.93
2011-03-15,BOVA11.SA,66.25,15.0,3.0,1.0,11.0,66.4
2011-03-16,BOVA11.SA,65.1,16.0,3.0,1.0,11.0,66.25
2011-03-17,BOVA11.SA,65.29,17.0,3.0,1.0,11.0,65.1
2011-03-18,BOVA11.SA,66.17,18.0,3.0,1.0,11.0,65.29
2011-03-21,BOVA11.SA,65.88,21.0,3.0,1.0,12.0,66.17
2011-03-22,BOVA11.SA,66.67,22.0,3.0,1.0,12.0,65.88
2011-03-23,BOVA11.SA,66.95,23.0,3.0,1.0,12.0,66.67
2011-03-24,BOVA11.SA,66.75,24.0,3.0,1.0,12.0,66.95
2011-03-25,BOVA11.SA,66.91,25.0,3.0,1.0,12.0,66.75
2011-03-28,BOVA11.SA,66.39,28.0,3.0,1.0,13.0,66.91
2011-03-29,BOVA11.SA,66.6,29.0,3.0,1.0,13.0,66.39
2011-03-30,BOVA11.SA,67.21,30.0,3.0,1.0,13.0,66.6
2011-03-31,BOVA11.SA,67.55,31.0,3.0,1.0,13.0,67.21
2011-04-01,BOVA11.SA,68.49,1.0,4.0,2.0,13.0,67.55
2011-04-04,BOVA11.SA,68.91,4.0,4.0,2.0,14.0,68.49
2011-04-05,BOVA11.SA,68.92,5.0,4.0,2.0,14.0,68.91
2011-04-06,BOVA11.SA,68.21,6.0,4.0,2.0,14.0,68.92
2011-04-07,BOVA11.SA,68.24,7.0,4.0,2.0,14.0,68.21
2011-04-08,BOVA11.SA,67.93,8.0,4.0,2.0,14.0,68.24
2011-04-11,BOVA11.SA,67.29,11.0,4.0,2.0,15.0,67.93
2011-04-12,BOVA11.SA,66.1,12.0,4.0,2.0,15.0,67.29
2011-04-13,BOVA11.SA,65.75,13.0,4.0,2.0,15.0,66.1
2011-04-14,BOVA11.SA,65.5,14.0,4.0,2.0,15.0,65.75
2011-04-15,BOVA11.SA,65.87,15.0,4.0,2.0,15.0,65.5
2011-04-18,BOVA11.SA,64.75,18.0,4.0,2.0,16.0,65.87
2011-04-19,BOVA11.SA,65.24,19.0,4.0,2.0,16.0,64.75
2011-04-20,BOVA11.SA,66.25,20.0,4.0,2.0,16.0,65.24
2011-04-25,BOVA11.SA,66.11,25.0,4.0,2.0,17.0,66.25
2011-04-26,BOVA11.SA,66.16,26.0,4.0,2.0,17.0,66.11
2011-04-27,BOVA11.SA,65.4,27.0,4.0,2.0,17.0,66.16
2011-04-28,BOVA11.SA,64.87,28.0,4.0,2.0,17.0,65.4
2011-04-29,BOVA11.SA,65.2,29.0,4.0,2.0,17.0,64.87
2011-05-02,BOVA11.SA,64.79,2.0,5.0,2.0,18.0,65.2
2011-05-03,BOVA11.SA,63.49,3.0,5.0,2.0,18.0,64.79
2011-05-04,BOVA11.SA,62.9,4.0,5.0,2.0,18.0,63.49
2011-05-05,BOVA11.SA,62.68,5.0,5.0,2.0,18.0,62.9
2011-05-06,BOVA11.SA,63.68,6.0,5.0,2.0,18.0,62.68
2011-05-09,BOVA11.SA,63.8,9.0,5.0,2.0,19.0,63.68
2011-05-10,BOVA11.SA,64.01,10.0,5.0,2.0,19.0,63.8
2011-05-11,BOVA11.SA,62.95,11.0,5.0,2.0,19.0,64.01
2011-05-12,BOVA11.SA,63.28,12.0,5.0,2.0,19.0,62.95
2011-05-13,BOVA11.SA,62.4,13.0,5.0,2.0,19.0,63.28
2011-05-16,BOVA11.SA,61.99,16.0,5.0,2.0,20.0,62.4
2011-05-17,BOVA11.SA,62.81,17.0,5.0,2.0,20.0,61.99
2011-05-18,BOVA11.SA,62.11,18.0,5.0,2.0,20.0,62.81
2011-05-19,BOVA11.SA,61.47,19.0,5.0,2.0,20.0,62.11
2011-05-20,BOVA11.SA,61.74,20.0,5.0,2.0,20.0,61.47
2011-05-23,BOVA11.SA,61.62,23.0,5.0,2.0,21.0,61.74
2011-05-24,BOVA11.SA,62.6,24.0,5.0,2.0,21.0,61.62
2011-05-25,BOVA11.SA,62.6,25.0,5.0,2.0,21.0,62.6
2011-05-26,BOVA11.SA,63.5,26.0,5.0,2.0,21.0,62.6
2011-05-27,BOVA11.SA,63.5,27.0,5.0,2.0,21.0,63.5
2011-05-30,BOVA11.SA,63.11,30.0,5.0,2.0,22.0,63.5
2011-05-31,BOVA11.SA,63.81,31.0,5.0,2.0,22.0,63.11
2011-06-01,BOVA11.SA,62.65,1.0,6.0,2.0,22.0,63.81
2011-06-02,BOVA11.SA,63.39,2.0,6.0,2.0,22.0,62.65
2011-06-03,BOVA11.SA,63.5,3.0,6.0,2.0,22.0,63.39
2011-06-06,BOVA11.SA,62.19,6.0,6.0,2.0,23.0,63.5
2011-06-07,BOVA11.SA,62.41,7.0,6.0,2.0,23.0,62.19
2011-06-08,BOVA11.SA,62.3,8.0,6.0,2.0,23.0,62.41
2011-06-09,BOVA11.SA,62.56,9.0,6.0,2.0,23.0,62.3
2011-06-10,BOVA11.SA,61.82,10.0,6.0,2.0,23.0,62.56
2011-06-13,BOVA11.SA,61.11,13.0,6.0,2.0,24.0,61.82
2011-06-14,BOVA11.SA,61.2,14.0,6.0,2.0,24.0,61.11
2011-06-15,BOVA11.SA,60.76,15.0,6.0,2.0,24.0,61.2
2011-06-16,BOVA11.SA,60.09,16.0,6.0,2.0,24.0,60.76
2011-06-17,BOVA11.SA,60.3,17.0,6.0,2.0,24.0,60.09
2011-06-20,BOVA11.SA,60.4,20.0,6.0,2.0,25.0,60.3
2011-06-21,BOVA11.SA,60.48,21.0,6.0,2.0,25.0,60.4
2011-06-22,BOVA11.SA,60.32,22.0,6.0,2.0,25.0,60.48
2011-06-24,BOVA11.SA,60.2,24.0,6.0,2.0,25.0,60.32
2011-06-27,BOVA11.SA,60.42,27.0,6.0,2.0,26.0,60.2
2011-06-28,BOVA11.SA,61.11,28.0,6.0,2.0,26.0,60.42
2011-06-29,BOVA11.SA,61.59,29.0,6.0,2.0,26.0,61.11
2011-06-30,BOVA11.SA,61.49,30.0,6.0,2.0,26.0,61.59
2011-07-01,BOVA11.SA,63.0,1.0,7.0,3.0,26.0,61.49
2011-07-04,BOVA11.SA,62.95,4.0,7.0,3.0,27.0,63.0
2011-07-05,BOVA11.SA,62.18,5.0,7.0,3.0,27.0,62.95
2011-07-06,BOVA11.SA,61.72,6.0,7.0,3.0,27.0,62.18
2011-07-07,BOVA11.SA,61.41,7.0,7.0,3.0,27.0,61.72
2011-07-08,BOVA11.SA,60.67,8.0,7.0,3.0,27.0,61.41
2011-07-11,BOVA11.SA,59.53,11.0,7.0,3.0,28.0,60.67
2011-07-12,BOVA11.SA,58.92,12.0,7.0,3.0,28.0,59.53
2011-07-13,BOVA11.SA,59.83,13.0,7.0,3.0,28.0,58.92
2011-07-14,BOVA11.SA,58.9,14.0,7.0,3.0,28.0,59.83
2011-07-15,BOVA11.SA,58.72,15.0,7.0,3.0,28.0,58.9
2011-07-18,BOVA11.SA,58.02,18.0,7.0,3.0,29.0,58.72
2011-07-19,BOVA11.SA,58.19,19.0,7.0,3.0,29.0,58.02
2011-07-20,BOVA11.SA,58.26,20.0,7.0,3.0,29.0,58.19
2011-07-21,BOVA11.SA,59.5,21.0,7.0,3.0,29.0,58.26
2011-07-22,BOVA11.SA,59.55,22.0,7.0,3.0,29.0,59.5
2011-07-25,BOVA11.SA,59.16,25.0,7.0,3.0,30.0,59.55
2011-07-26,BOVA11.SA,58.51,26.0,7.0,3.0,30.0,59.16
2011-07-27,BOVA11.SA,57.46,27.0,7.0,3.0,30.0,58.51
2011-07-28,BOVA11.SA,57.85,28.0,7.0,3.0,30.0,57.46
2011-07-29,BOVA11.SA,58.18,29.0,7.0,3.0,30.0,57.85
2011-08-01,BOVA11.SA,57.82,1.0,8.0,3.0,31.0,58.18
2011-08-02,BOVA11.SA,56.6,2.0,8.0,3.0,31.0,57.82
2011-08-03,BOVA11.SA,55.56,3.0,8.0,3.0,31.0,56.6
2011-08-04,BOVA11.SA,52.05,4.0,8.0,3.0,31.0,55.56
2011-08-05,BOVA11.SA,52.27,5.0,8.0,3.0,31.0,52.05
2011-08-08,BOVA11.SA,47.76,8.0,8.0,3.0,32.0,52.27
2011-08-09,BOVA11.SA,50.4,9.0,8.0,3.0,32.0,47.76
2011-08-10,BOVA11.SA,50.65,10.0,8.0,3.0,32.0,50.4
2011-08-11,BOVA11.SA,52.65,11.0,8.0,3.0,32.0,50.65
2011-08-12,BOVA11.SA,52.8,12.0,8.0,3.0,32.0,52.65
2011-08-15,BOVA11.SA,53.95,15.0,8.0,3.0,33.0,52.8
2011-08-16,BOVA11.SA,53.53,16.0,8.0,3.0,33.0,53.95
2011-08-17,BOVA11.SA,54.3,17.0,8.0,3.0,33.0,53.53
2011-08-18,BOVA11.SA,52.41,18.0,8.0,3.0,33.0,54.3
2011-08-19,BOVA11.SA,51.8,19.0,8.0,3.0,33.0,52.41
2011-08-22,BOVA11.SA,51.75,22.0,8.0,3.0,34.0,51.8
2011-08-23,BOVA11.SA,53.0,23.0,8.0,3.0,34.0,51.75
2011-08-24,BOVA11.SA,52.97,24.0,8.0,3.0,34.0,53.0
2011-08-25,BOVA11.SA,52.15,25.0,8.0,3.0,34.0,52.97
2011-08-26,BOVA11.SA,52.52,26.0,8.0,3.0,34.0,52.15
2011-08-29,BOVA11.SA,54.1,29.0,8.0,3.0,35.0,52.52
2011-08-30,BOVA11.SA,54.56,30.0,8.0,3.0,35.0,54.1
2011-08-31,BOVA11.SA,55.75,31.0,8.0,3.0,35.0,54.56
2011-09-01,BOVA11.SA,57.27,1.0,9.0,3.0,35.0,55.75
2011-09-02,BOVA11.SA,55.65,2.0,9.0,3.0,35.0,57.27
2011-09-05,BOVA11.SA,54.29,5.0,9.0,3.0,36.0,55.65
2011-09-06,BOVA11.SA,55.89,6.0,9.0,3.0,36.0,54.29
2011-09-08,BOVA11.SA,56.9,8.0,9.0,3.0,36.0,55.89
2011-09-09,BOVA11.SA,55.1,9.0,9.0,3.0,36.0,56.9
2011-09-12,BOVA11.SA,55.3,12.0,9.0,3.0,37.0,55.1
2011-09-13,BOVA11.SA,54.73,13.0,9.0,3.0,37.0,55.3
2011-09-14,BOVA11.SA,55.51,14.0,9.0,3.0,37.0,54.73
2011-09-15,BOVA11.SA,55.65,15.0,9.0,3.0,37.0,55.51
2011-09-16,BOVA11.SA,56.45,16.0,9.0,3.0,37.0,55.65
2011-09-19,BOVA11.SA,56.38,19.0,9.0,3.0,38.0,56.45
2011-09-20,BOVA11.SA,55.6,20.0,9.0,3.0,38.0,56.38
2011-09-21,BOVA11.SA,55.02,21.0,9.0,3.0,38.0,55.6
2011-09-23,BOVA11.SA,52.65,23.0,9.0,3.0,38.0,55.02
2011-09-26,BOVA11.SA,53.03,26.0,9.0,3.0,39.0,52.65
2011-09-27,BOVA11.SA,53.15,27.0,9.0,3.0,39.0,53.03
2011-09-28,BOVA11.SA,52.54,28.0,9.0,3.0,39.0,53.15
2011-09-29,BOVA11.SA,52.76,29.0,9.0,3.0,39.0,52.54
2011-09-30,BOVA11.SA,51.6,30.0,9.0,3.0,39.0,52.76
2011-10-03,BOVA11.SA,50.0,3.0,10.0,4.0,40.0,51.6
2011-10-04,BOVA11.SA,50.1,4.0,10.0,4.0,40.0,50.0
2011-10-05,BOVA11.SA,50.1,5.0,10.0,4.0,40.0,50.1
2011-10-06,BOVA11.SA,51.5,6.0,10.0,4.0,40.0,50.1
2011-10-07,BOVA11.SA,50.41,7.0,10.0,4.0,40.0,51.5
2011-10-10,BOVA11.SA,52.8,10.0,10.0,4.0,41.0,50.41
2011-10-11,BOVA11.SA,53.09,11.0,10.0,4.0,41.0,52.8
2011-10-13,BOVA11.SA,54.0,13.0,10.0,4.0,41.0,53.09
2011-10-14,BOVA11.SA,54.4,14.0,10.0,4.0,41.0,54.0
2011-10-17,BOVA11.SA,53.12,17.0,10.0,4.0,42.0,54.4
2011-10-18,BOVA11.SA,54.4,18.0,10.0,4.0,42.0,53.12
2011-10-19,BOVA11.SA,54.28,19.0,10.0,4.0,42.0,54.4
2011-10-20,BOVA11.SA,53.17,20.0,10.0,4.0,42.0,54.28
2011-10-21,BOVA11.SA,54.6,21.0,10.0,4.0,42.0,53.17
2011-10-24,BOVA11.SA,56.0,24.0,10.0,4.0,43.0,54.6
2011-10-25,BOVA11.SA,55.35,25.0,10.0,4.0,43.0,56.0
2011-10-26,BOVA11.SA,56.49,26.0,10.0,4.0,43.0,55.35
2011-10-27,BOVA11.SA,58.1,27.0,10.0,4.0,43.0,56.49
2011-10-28,BOVA11.SA,58.55,28.0,10.0,4.0,43.0,58.1
2011-10-31,BOVA11.SA,57.57,31.0,10.0,4.0,44.0,58.55
2011-11-01,BOVA11.SA,56.48,1.0,11.0,4.0,44.0,57.57
2011-11-03,BOVA11.SA,57.3,3.0,11.0,4.0,44.0,56.48
2011-11-04,BOVA11.SA,58.0,4.0,11.0,4.0,44.0,57.3
2011-11-07,BOVA11.SA,58.4,7.0,11.0,4.0,45.0,58.0
2011-11-08,BOVA11.SA,58.1,8.0,11.0,4.0,45.0,58.4
2011-11-09,BOVA11.SA,56.78,9.0,11.0,4.0,45.0,58.1
2011-11-10,BOVA11.SA,56.7,10.0,11.0,4.0,45.0,56.78
2011-11-11,BOVA11.SA,57.66,11.0,11.0,4.0,45.0,56.7
2011-11-14,BOVA11.SA,57.4,14.0,11.0,4.0,46.0,57.66
2011-11-16,BOVA11.SA,57.68,16.0,11.0,4.0,46.0,57.4
2011-11-17,BOVA11.SA,56.15,17.0,11.0,4.0,46.0,57.68
2011-11-18,BOVA11.SA,56.0,18.0,11.0,4.0,46.0,56.15
2011-11-21,BOVA11.SA,55.6,21.0,11.0,4.0,47.0,56.0
2011-11-22,BOVA11.SA,55.1,22.0,11.0,4.0,47.0,55.6
2011-11-23,BOVA11.SA,54.31,23.0,11.0,4.0,47.0,55.1
2011-11-24,BOVA11.SA,54.47,24.0,11.0,4.0,47.0,54.31
2011-11-25,BOVA11.SA,54.25,25.0,11.0,4.0,47.0,54.47
2011-11-28,BOVA11.SA,55.12,28.0,11.0,4.0,48.0,54.25
2011-11-29,BOVA11.SA,54.65,29.0,11.0,4.0,48.0,55.12
2011-11-30,BOVA11.SA,56.18,30.0,11.0,4.0,48.0,54.65
2011-12-01,BOVA11.SA,57.41,1.0,12.0,4.0,48.0,56.18
2011-12-02,BOVA11.SA,57.03,2.0,12.0,4.0,48.0,57.41
2011-12-05,BOVA11.SA,58.18,5.0,12.0,4.0,49.0,57.03
2011-12-06,BOVA11.SA,58.73,6.0,12.0,4.0,49.0,58.18
2011-12-07,BOVA11.SA,57.72,7.0,12.0,4.0,49.0,58.73
2011-12-08,BOVA11.SA,56.52,8.0,12.0,4.0,49.0,57.72
2011-12-09,BOVA11.SA,57.41,9.0,12.0,4.0,49.0,56.52
2011-12-12,BOVA11.SA,56.52,12.0,12.0,4.0,50.0,57.41
2011-12-13,BOVA11.SA,56.62,13.0,12.0,4.0,50.0,56.52
2011-12-14,BOVA11.SA,55.75,14.0,12.0,4.0,50.0,56.62
2011-12-15,BOVA11.SA,55.55,15.0,12.0,4.0,50.0,55.75
2011-12-16,BOVA11.SA,55.45,16.0,12.0,4.0,50.0,55.55
2011-12-19,BOVA11.SA,54.5,19.0,12.0,4.0,51.0,55.45
2011-12-20,BOVA11.SA,56.26,20.0,12.0,4.0,51.0,54.5
2011-12-21,BOVA11.SA,55.82,21.0,12.0,4.0,51.0,56.26
2011-12-22,BOVA11.SA,56.5,22.0,12.0,4.0,51.0,55.82
2011-12-23,BOVA11.SA,56.75,23.0,12.0,4.0,51.0,56.5
2011-12-26,BOVA11.SA,56.9,26.0,12.0,4.0,52.0,56.75
2011-12-27,BOVA11.SA,57.14,27.0,12.0,4.0,52.0,56.9
2011-12-28,BOVA11.SA,55.65,28.0,12.0,4.0,52.0,57.14
2011-12-29,BOVA11.SA,55.98,29.0,12.0,4.0,52.0,55.65
2012-01-02,BOVA11.SA,57.03,2.0,1.0,1.0,1.0,55.98
2012-01-03,BOVA11.SA,58.4,3.0,1.0,1.0,1.0,57.03
2012-01-04,BOVA11.SA,58.4,4.0,1.0,1.0,1.0,58.4
2012-01-05,BOVA11.SA,57.61,5.0,1.0,1.0,1.0,58.4
2012-01-06,BOVA11.SA,57.75,6.0,1.0,1.0,1.0,57.61
2012-01-09,BOVA11.SA,58.25,9.0,1.0,1.0,2.0,57.75
2012-01-10,BOVA11.SA,58.9,10.0,1.0,1.0,2.0,58.25
2012-01-11,BOVA11.SA,59.2,11.0,1.0,1.0,2.0,58.9
2012-01-12,BOVA11.SA,59.1,12.0,1.0,1.0,2.0,59.2
2012-01-13,BOVA11.SA,58.2,13.0,1.0,1.0,2.0,59.1
2012-01-16,BOVA11.SA,59.03,16.0,1.0,1.0,3.0,58.2
2012-01-17,BOVA11.SA,59.75,17.0,1.0,1.0,3.0,59.03
2012-01-18,BOVA11.SA,60.8,18.0,1.0,1.0,3.0,59.75
2012-01-19,BOVA11.SA,60.93,19.0,1.0,1.0,3.0,60.8
2012-01-20,BOVA11.SA,61.4,20.0,1.0,1.0,3.0,60.93
2012-01-23,BOVA11.SA,61.52,23.0,1.0,1.0,4.0,61.4
2012-01-24,BOVA11.SA,61.6,24.0,1.0,1.0,4.0,61.52
2012-01-26,BOVA11.SA,62.05,26.0,1.0,1.0,4.0,61.6
2012-01-27,BOVA11.SA,62.03,27.0,1.0,1.0,4.0,62.05
2012-01-30,BOVA11.SA,61.86,30.0,1.0,1.0,5.0,62.03
2012-01-31,BOVA11.SA,62.17,31.0,1.0,1.0,5.0,61.86
2012-02-01,BOVA11.SA,63.52,1.0,2.0,1.0,5.0,62.17
2012-02-02,BOVA11.SA,63.59,2.0,2.0,1.0,5.0,63.52
2012-02-03,BOVA11.SA,64.21,3.0,2.0,1.0,5.0,63.59
2012-02-06,BOVA11.SA,64.19,6.0,2.0,1.0,6.0,64.21
2012-02-07,BOVA11.SA,64.95,7.0,2.0,1.0,6.0,64.19
2012-02-08,BOVA11.SA,64.78,8.0,2.0,1.0,6.0,64.95
2012-02-09,BOVA11.SA,64.52,9.0,2.0,1.0,6.0,64.78
2012-02-10,BOVA11.SA,63.05,10.0,2.0,1.0,6.0,64.52
2012-02-13,BOVA11.SA,64.67,13.0,2.0,1.0,7.0,63.05
2012-02-14,BOVA11.SA,64.01,14.0,2.0,1.0,7.0,64.67
2012-02-15,BOVA11.SA,64.38,15.0,2.0,1.0,7.0,64.01
2012-02-16,BOVA11.SA,65.01,16.0,2.0,1.0,7.0,64.38
2012-02-17,BOVA11.SA,65.12,17.0,2.0,1.0,7.0,65.01
2012-02-23,BOVA11.SA,64.86,23.0,2.0,1.0,8.0,65.12
2012-02-24,BOVA11.SA,64.89,24.0,2.0,1.0,8.0,64.86
2012-02-27,BOVA11.SA,64.25,27.0,2.0,1.0,9.0,64.89
2012-02-28,BOVA11.SA,65.0,28.0,2.0,1.0,9.0,64.25
2012-02-29,BOVA11.SA,64.74,29.0,2.0,1.0,9.0,65.0
2012-03-01,BOVA11.SA,65.74,1.0,3.0,1.0,9.0,64.74
2012-03-02,BOVA11.SA,66.75,2.0,3.0,1.0,9.0,65.74
2012-03-05,BOVA11.SA,65.95,5.0,3.0,1.0,10.0,66.75
2012-03-06,BOVA11.SA,64.02,6.0,3.0,1.0,10.0,65.95
2012-03-07,BOVA11.SA,65.11,7.0,3.0,1.0,10.0,64.02
2012-03-08,BOVA11.SA,65.87,8.0,3.0,1.0,10.0,65.11
2012-03-09,BOVA11.SA,65.64,9.0,3.0,1.0,10.0,65.87
2012-03-12,BOVA11.SA,65.39,12.0,3.0,1.0,11.0,65.64
2012-03-13,BOVA11.SA,67.3,13.0,3.0,1.0,11.0,65.39
2012-03-14,BOVA11.SA,67.1,14.0,3.0,1.0,11.0,67.3
2012-03-15,BOVA11.SA,66.62,15.0,3.0,1.0,11.0,67.1
2012-03-16,BOVA11.SA,66.63,16.0,3.0,1.0,11.0,66.62
2012-03-19,BOVA11.SA,66.65,19.0,3.0,1.0,12.0,66.63
2012-03-20,BOVA11.SA,66.15,20.0,3.0,1.0,12.0,66.65
2012-03-21,BOVA11.SA,65.84,21.0,3.0,1.0,12.0,66.15
2012-03-22,BOVA11.SA,64.85,22.0,3.0,1.0,12.0,65.84
2012-03-23,BOVA11.SA,64.89,23.0,3.0,1.0,12.0,64.85
2012-03-26,BOVA11.SA,65.78,26.0,3.0,1.0,13.0,64.89
2012-03-27,BOVA11.SA,64.91,27.0,3.0,1.0,13.0,65.78
2012-03-28,BOVA11.SA,64.15,28.0,3.0,1.0,13.0,64.91
2012-03-29,BOVA11.SA,63.9,29.0,3.0,1.0,13.0,64.15
2012-03-30,BOVA11.SA,63.54,30.0,3.0,1.0,13.0,63.9
2012-04-02,BOVA11.SA,64.3,2.0,4.0,2.0,14.0,63.54
2012-04-03,BOVA11.SA,63.42,3.0,4.0,2.0,14.0,64.3
2012-04-04,BOVA11.SA,62.65,4.0,4.0,2.0,14.0,63.42
2012-04-05,BOVA11.SA,62.7,5.0,4.0,2.0,14.0,62.65
2012-04-09,BOVA11.SA,61.98,9.0,4.0,2.0,15.0,62.7
2012-04-10,BOVA11.SA,60.82,10.0,4.0,2.0,15.0,61.98
2012-04-11,BOVA11.SA,60.33,11.0,4.0,2.0,15.0,60.82
2012-04-12,BOVA11.SA,62.0,12.0,4.0,2.0,15.0,60.33
